OBJ_ID,CATEGORY,KEY,SMALL_VALUE,LOB_VALUE,AUDIT_SEQ
10798955,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798957,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798959,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798961,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798963,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798965,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798967,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798969,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798971,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798973,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798975,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798977,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798979,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798981,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798983,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798985,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798987,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798989,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798991,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798993,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798995,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798997,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10798999,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810002,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810003,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810005,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810007,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810009,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810011,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810013,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810015,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810018,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810021,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810022,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810023,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810025,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810027,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810029,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810031,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810033,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810035,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810037,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810039,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810041,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810043,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810045,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810047,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810049,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810051,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810053,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810055,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810057,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810059,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810061,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810063,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810065,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810067,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810069,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810071,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810073,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810075,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810077,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810079,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810081,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810083,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810085,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810087,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810089,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810091,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810093,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810095,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810097,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810099,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810101,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810103,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810105,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810107,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810109,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810111,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810113,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810117,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810118,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810119,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810121,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810123,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810125,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810127,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810129,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810132,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810134,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810135,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810137,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810139,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810141,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810143,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810145,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810147,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810149,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810151,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810153,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810155,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810157,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810159,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810161,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810163,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810165,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810167,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810169,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810171,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810173,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810175,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810177,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810179,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810181,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810183,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810185,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810187,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810189,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810191,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810193,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810195,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810197,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810199,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810201,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810203,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810205,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810207,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810209,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810211,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810213,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810215,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810217,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810219,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810221,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810223,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810225,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810228,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810229,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810231,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810233,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810235,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810237,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810239,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810241,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810243,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810245,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810247,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810249,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810251,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810253,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810255,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810257,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810259,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810261,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810263,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810265,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810267,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810269,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810271,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810273,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810275,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810277,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810279,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810283,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810284,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810285,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810287,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810289,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810291,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810293,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810295,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810297,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810299,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810301,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810303,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810305,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810307,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810309,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810311,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810313,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810316,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810317,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810319,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810321,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810323,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810325,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810327,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810329,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810331,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810333,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810335,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810337,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810339,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810341,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810343,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810345,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810347,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810349,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810351,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810353,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810355,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810357,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810359,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810361,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810363,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810365,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810367,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810369,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810371,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810373,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810375,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810377,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810379,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810381,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810383,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810385,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810387,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810389,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810391,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810393,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810395,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810397,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810399,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810401,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810403,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810405,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810407,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810409,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810411,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810413,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810415,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810417,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810419,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810421,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810423,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810425,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810427,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810429,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810431,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810433,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810435,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810437,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810439,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810441,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810443,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810445,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810447,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810449,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810451,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810453,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810455,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810457,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810459,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810461,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810463,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810465,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810467,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810469,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810471,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810473,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810475,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810477,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810479,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810481,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810483,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810485,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810487,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810489,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810491,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810493,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810495,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810497,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810499,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810501,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810503,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810505,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810507,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810509,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810511,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810513,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810515,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810517,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810519,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810521,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810523,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810525,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810527,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810529,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810531,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810533,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810535,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810537,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810539,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810541,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810543,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810545,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810547,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810549,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810551,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810553,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810555,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810557,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810559,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810562,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810563,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810565,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810567,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810569,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810571,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810573,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810575,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810577,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810579,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810581,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810583,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810585,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810587,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810589,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810591,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810593,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810595,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810597,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810599,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810601,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810603,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810605,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810607,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810609,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810611,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810613,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810615,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810617,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810619,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810621,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810623,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810625,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810627,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810629,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810631,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810633,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810635,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810637,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810639,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810641,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810643,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810645,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810647,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810649,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810651,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810653,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810655,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810657,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810659,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810661,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810663,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810665,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810667,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810669,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810671,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810673,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810675,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810677,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810679,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810681,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810683,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810685,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810687,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810689,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810691,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810693,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810695,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810698,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810699,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810701,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810703,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810705,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810707,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810709,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810711,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810713,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810715,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810717,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810719,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810721,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810723,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810725,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810727,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810729,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810731,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810733,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810735,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810737,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810739,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810741,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810743,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810745,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810747,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810749,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810751,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810753,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810755,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810757,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810759,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810761,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810763,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810765,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810768,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810769,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810771,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810773,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810775,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810777,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810779,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810781,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810783,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810785,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810787,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810789,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810791,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810793,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810796,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810797,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810799,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810801,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810803,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810805,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810807,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810809,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810811,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810813,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810815,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810817,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810819,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810821,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10810823,IP_FIREFNO,FIREFNO,1.2021E+18,,1
